Site,Camera,Position,Date,Model,Weather,Min_Temp,Wind_Speed,Rainfall,Moon_Phase,Individual,Species,Size,Sex,Joey,Total,First,Last,V_low,V_mid,V_high,V_toward,V_away,L_towards,L_away,L_across,<5m,5-10m,10-15m,>15m,Grazing,Social,Fighting,Grooming,Investigating,Sniffing,At_Other,Out,Pref_Dist,Pref_Dist2,T_loc,,,,,,,,
Q3,QC11,Back,23/4/2024,Control,,6.8,17,0,0.9982,1622,Wallaby,M,,,18,23:21:54,23:22:14,0,0,0,0,0,0,0,0.111111111,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0.111111111,,,,,,,,
Q3,QC11,Back,23/4/2024,Control,,6.8,17,0,0.9982,1623,Wallaby,M,,,12,23:21:58,23:22:12,0,0.166666667,0,0.166666667,0,0,0,0.333333333,1,0,0,0,0.416666667,0,0,0,0.166666667,0,0,0.083333333,<5m,0,0.333333333,,,,,,,,
Q3,QC11,Back,24/4/2024,Thylacine,,6.6,7,10.2,1,1624,Wallaby,S,,,36,18:47:22,18:50:00,0.027777778,0.083333333,0,0.083333333,0.027777778,0,0,0.027777778,0,0,1,0,0.888888889,0,0,0,0.055555556,0,0.027777778,0,10-15m,1,0.027777778,,,,,,,,
Q3,QC11,Back,24/4/2024,Thylacine,,6.6,7,10.2,1,1625,Wallaby,M,,,36,18:47:22,18:50:00,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0,,,,,,,,
Q3,QC11,Back,24/4/2024,Thylacine,,6.6,7,10.2,1,1626,Wallaby,M,,,36,18:47:22,18:50:00,0,0,0,0,0,0,0,0,0,0,0,1,0.666666667,0,0,0,0,0,0,0.25,>15m,1,0,,,,,,,,
Q3,QC11,Back,24/4/2024,Thylacine,,6.6,7,10.2,1,1627,Wallaby,M,,,30,18:47:22,18:49:22,0,0,0,0,0,0,0,0.066666667,0,0,0,1,0.5,0,0,0,0,0,0,0.5,>15m,1,0.066666667,,,,,,,,
Q3,QC11,Back,24/4/2024,Thylacine,,6.6,7,10.2,1,1628,Wallaby,M,F,P,30,18:47:33,18:50:00,0,0,0,0,0,0,0,0.133333333,0.866666667,0.1,0,0,0.833333333,0,0,0,0,0,0.033333333,0,<5m,0,0.133333333,,,,,,,,
Q3,QC11,Back,24/4/2024,Thylacine,,6.6,7,10.2,1,1629,Wallaby,M,,,6,18:49:40,18:50:00,0,0,0,0,0,0,0,0.166666667,0,1,0,0,1,0,0,0,0,0,0,0,5-10m,0,0.166666667,,,,,,,,
Q3,QC11,Back,24/4/2024,Thylacine,,6.6,7,10.2,1,1630,Wallaby,M,,,6,18:59:11,19:08:00,0,0.333333333,0,0,0.333333333,0,0,0.166666667,0,0,1,0,0.5,0,0,0,0,0,0,0,10-15m,1,0.166666667,,,,,,,,
Q3,QC11,Back,24/4/2024,Thylacine,,6.6,7,10.2,1,1631,Possum,M,,,3,19:07:58,19:08:00,0,0.666666667,0,0.666666667,0,0,0,0,0,0,1,0,0.333333333,0,0,0,0,0,0.666666667,0,10-15m,1,0,,,,,,,,
Q3,QC11,Back,24/4/2024,Thylacine,,6.6,7,10.2,1,1632,Wallaby,M,,,3,19:07:58,19:08:00,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC11,Back,24/4/2024,Thylacine,,6.6,7,10.2,1,1633,Wallaby,M,,,3,19:07:58,19:08:00,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,0,,,,,,,,
Q3,QC11,Back,24/4/2024,Thylacine,,6.6,7,10.2,1,1634,Unknown,,,,3,19:07:58,19:08:00,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC11,Back,24/4/2024,Thylacine,,6.6,7,10.2,1,1635,Wallaby,M,,,33,19:35:36,19:53:32,0,0.060606061,0,0,0.060606061,0,0.03030303,0,0,0.909090909,0.090909091,0,0.909090909,0,0,0,0,0,0,0,5-10m,0,0.03030303,,,,,,,,
Q3,QC11,Back,24/4/2024,Thylacine,,6.6,7,10.2,1,1636,Wallaby,M,,,6,19:35:36,19:36:02,0,0,0,0,0,0,0,0.5,0,1,0,0,0.666666667,0,0,0,0,0,0,0,5-10m,0,0.5,,,,,,,,
Q3,QC11,Back,24/4/2024,Thylacine,,6.6,7,10.2,1,1637,Wallaby,L,,,6,19:35:36,19:36:02,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0,,,,,,,,
Q3,QC11,Back,24/4/2024,Thylacine,,6.6,7,10.2,1,1638,Wallaby,M,,,33,19:35:36,19:53:32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC11,Back,24/4/2024,Thylacine,,6.6,7,10.2,1,1639,Wallaby,M,,,33,19:35:36,19:53:32,0,0.060606061,0,0.060606061,0,0,0,0,0,0,0,1,0.939393939,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC11,Back,24/4/2024,Thylacine,,6.6,7,10.2,1,1640,Wallaby,M,F,P,27,19:46:36,19:53:32,0,0,0,0,0,0,0,0.148148148,1,0,0,0,0.62962963,0,0,0,0,0,0,0.296296296,<5m,0,0.148148148,,,,,,,,
Q3,QC11,Back,24/4/2024,Thylacine,,6.6,7,10.2,1,1641,Wallaby,M,,,36,20:11:43,20:20:31,0,0,0,0,0,0,0,0.111111111,0,1,0,0,1,0,0,0,0,0,0,0,5-10m,0,0.111111111,,,,,,,,
Q3,QC11,Back,24/4/2024,Thylacine,,6.6,7,10.2,1,1642,Wallaby,L,,,30,20:11:43,20:14:23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC11,Back,24/4/2024,Thylacine,,6.6,7,10.2,1,1643,Wallaby,M,,,18,20:12:34,20:14:07,0,0,0,0,0,0,0.166666667,0.388888889,1,0,0,0,0.611111111,0,0,0,0,0,0,0,<5m,0,0.555555556,,,,,,,,
Q3,QC11,Back,24/4/2024,Thylacine,,6.6,7,10.2,1,1644,Possum,M,,,3,22:05:39,22:05:41,0,0,0,0,0,0,1,0,0,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0,10-15m,1,1,,,,,,,,
Q3,QC11,Back,25/4/2024,Goat,,2,0,0,0.976,1645,Wallaby,M,,,27,18:37:14,18:42:25,0.074074074,0,0,0.074074074,0,0,0,0.185185185,0,1,0,0,0.703703704,0,0,0,0,0,0.037037037,0.111111111,5-10m,0,0.185185185,,,,,,,,
Q3,QC11,Back,25/4/2024,Goat,,2,0,0,0.976,1646,Wallaby,M,,,6,18:39:19,18:39:46,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0.5,,,0.5,,,,,,,,
Q3,QC11,Back,25/4/2024,Goat,,2,0,0,0.976,1647,Wallaby,M,,,2,18:39:44,18:39:45,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1,,,,,,,,
Q3,QC11,Back,25/4/2024,Goat,,2,0,0,0.976,1648,Wallaby,M,,,12,18:42:08,18:42:46,0,0,0,0,0,0,0,0.5,1,0,0,0,0.5,0,0,0,0,0,0,0.166666667,<5m,0,0.5,,,,,,,,
Q3,QC11,Back,25/4/2024,Goat,,2,0,0,0.976,1649,Wallaby,M,,,14,18:56:41,18:58:01,0,0,0,0,0,0,0,0.285714286,0,1,0,0,0.714285714,0,0,0,0,0,0,0,5-10m,0,0.285714286,,,,,,,,
Q3,QC11,Back,25/4/2024,Goat,,2,0,0,0.976,1650,Wallaby,M,,,18,18:56:41,19:02:13,0.055555556,0.166666667,0,0,0.222222222,0,0,0.166666667,0,1,0,0,0.555555556,0.055555556,0,0,0,0,0,0,5-10m,0,0.166666667,,,,,,,,
Q3,QC11,Back,25/4/2024,Goat,,2,0,0,0.976,1651,Wallaby,S,J,,15,18:56:41,18:58:02,0,0,0,0,0,0,0,0,0,0.6,0.4,0,0.8,0.2,0,0,0,0,0,0,5-10m,0,0,,,,,,,,
Q3,QC11,Back,25/4/2024,Goat,,2,0,0,0.976,1652,Wallaby,M,,,18,18:56:41,19:02:13,0.166666667,0,0,0,0.166666667,0,0,0,0,0,1,0,0.833333333,0,0,0,0,0,0,0,10-15m,1,0,,,,,,,,
Q3,QC11,Back,25/4/2024,Goat,,2,0,0,0.976,1653,Wallaby,M,,,18,18:56:41,19:02:13,0.166666667,0.111111111,0,0.111111111,0.166666667,0,0,0,0,0,0,1,0.722222222,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC11,Back,25/4/2024,Goat,,2,0,0,0.976,1654,Wallaby,M,,,12,19:32:20,19:33:11,0.166666667,0.166666667,0,0.333333333,0,0,0,0.5,0,1,0,0,0.166666667,0,0,0,0,0,0,0,5-10m,0,0.5,,,,,,,,
Q3,QC11,Back,25/4/2024,Goat,,2,0,0,0.976,1655,Wallaby,M,,,12,19:32:20,19:33:11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC11,Back,25/4/2024,Goat,,2,0,0,0.976,1656,Wallaby,L,,,12,19:32:20,19:33:11,0.25,0,0,0.25,0,0,0,0,0,0,1,0,0.75,0,0,0,0,0,0.25,0,10-15m,1,0,,,,,,,,
Q3,QC11,Back,25/4/2024,Goat,,2,0,0,0.976,1657,Unknown,,,,3,19:32:39,19:32:41,0,1,0,0.333333333,0.666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC11,Back,25/4/2024,Goat,,2,0,0,0.976,1658,Wallaby,M,,,23,20:27:59,20:30:48,0.217391304,0,0,0,0.217391304,0,0,0.130434783,1,0,0,0,0.695652174,0,0,0.217391304,0,0,0,0,<5m,0,0.130434783,,,,,,,,
Q3,QC11,Back,25/4/2024,Goat,,2,0,0,0.976,1659,Wallaby,M,,,18,21:07:24,21:12:49,0,0,0,0,0,0.055555556,0,0.055555556,0,1,0,0,0.333333333,0,0,0,0,0,0,0.666666667,5-10m,0,0.111111111,,,,,,,,
Q3,QC11,Back,25/4/2024,Goat,,2,0,0,0.976,1660,Wallaby,M,,,21,21:07:24,21:14:11,0,0,0,0,0,0.047619048,0,0.047619048,0,0.714285714,0.285714286,0,0.857142857,0.095238095,0,0,0,0,0,0,5-10m,0,0.095238095,,,,,,,,
Q3,QC11,Back,25/4/2024,Goat,,2,0,0,0.976,1661,Wallaby,M,,,9,21:12:38,21:12:46,0,0.444444444,0,0.444444444,0,0,0,0.222222222,1,0,0,0,0,0,0,0,0.444444444,0,0,0.333333333,<5m,0,0.222222222,,,,,,,,
Q3,QC11,Back,25/4/2024,Goat,,2,0,0,0.976,1662,Wallaby,M,,,36,21:12:38,21:17:16,0.111111111,0.055555556,0,0.027777778,0.138888889,0,0,0,0,0,0.666666667,0.333333333,0.333333333,0.083333333,0,0.388888889,0,0,0,0.027777778,10-15m,1,0,,,,,,,,
Q3,QC11,Back,25/4/2024,Goat,,2,0,0,0.976,1663,Wallaby,M,,,29,21:14:14,21:19:41,0,0,0,0,0,0.034482759,0.068965517,0.034482759,0.413793103,0.620689655,0,0,0.793103448,0,0,0,0,0,0,0.206896552,5-10m,0,0.137931034,,,,,,,,
Q3,QC11,Back,25/4/2024,Goat,,2,0,0,0.976,1664,Wallaby,M,M,,42,22:26:58,22:31:03,0.047619048,0.047619048,0,0.047619048,0.047619048,0,0,0.095238095,1,0,0,0,0.80952381,0,0,0,0.047619048,0,0,0.071428571,<5m,0,0.095238095,,,,,,,,
Q3,QC11,Back,25/4/2024,Goat,,2,0,0,0.976,1665,Wallaby,M,,,6,22:26:58,22:27:12,0,1,0,0.5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC11,Back,25/4/2024,Goat,,2,0,0,0.976,1666,Wallaby,M,,,30,22:55:14,23:01:00,0,0.1,0,0.066666667,0.033333333,0,0.033333333,0.2,0.4,0.6,0,0,0.866666667,0,0,0,0.066666667,0,0,0,5-10m,0,0.233333333,,,,,,,,
Q3,QC11,Back,25/4/2024,Goat,,2,0,0,0.976,1667,Possum,M,,,6,22:55:14,22:55:43,0,1,0,0.166666667,0.833333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC11,Back,26/4/2024,Goat,,2,0,0,0.976,1668,Wallaby,M,,,3,02:26:42,02:26:44,0,0,0,0,0,0,1,0,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q3,QC11,Back,26/4/2024,Goat,,2,0,0,0.976,1669,Wallaby,M,,,3,02:26:42,02:26:44,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0,,,,,,,,
Q3,QC11,Back,26/4/2024,Fox,,-0.3,0,0,0.9353,1670,Wallaby,M,,,12,18:04:46,18:09:38,0,0,0,0,0,0,0,0.083333333,0,1,0,0,1,0,0,0,0,0,0,0,5-10m,0,0.083333333,,,,,,,,
Q3,QC11,Back,26/4/2024,Fox,,-0.3,0,0,0.9353,1671,Wallaby,M,,,2,18:04:53,18:04:54,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q3,QC11,Back,26/4/2024,Fox,,-0.3,0,0,0.9353,1672,Wallaby,M,,,39,18:22:33,18:25:13,0,0,0,0,0,0,0,0.179487179,0.615384615,0.384615385,0,0,0.58974359,0,0,0,0,0,0,0.58974359,<5m,0,0.179487179,,,,,,,,
Q3,QC11,Back,26/4/2024,Fox,,-0.3,0,0,0.9353,1673,Wallaby,L,,,21,18:22:33,18:23:54,0.142857143,0.142857143,0,0.285714286,0,0.047619048,0,0,0,0,0.285714286,0.714285714,0.571428571,0,0,0.095238095,0,0,0,0,>15m,1,0.047619048,,,,,,,,
Q3,QC11,Back,26/4/2024,Fox,,-0.3,0,0,0.9353,1674,Wallaby,L,,,63,18:22:33,18:25:13,0,0,0,0,0,0,0.015873016,0.063492063,0,0,0,0.904761905,1,0,0,0,0,0,0,0.095238095,>15m,1,0.079365079,,,,,,,,
Q3,QC11,Back,26/4/2024,Fox,,-0.3,0,0,0.9353,1675,Wallaby,L,,,81,18:22:33,18:37:04,0,0,0,0,0,0,0,0.012345679,0,0,0,1,0.987654321,0,0,0,0,0,0,0,>15m,1,0.012345679,,,,,,,,
Q3,QC11,Back,26/4/2024,Fox,,-0.3,0,0,0.9353,1676,Wallaby,M,,,57,18:22:33,18:28:09,0,0,0,0,0,0,0,0.087719298,0,0,0,1,0.631578947,0,0,0,0,0,0,0.263157895,>15m,1,0.087719298,,,,,,,,
Q3,QC11,Back,26/4/2024,Fox,,-0.3,0,0,0.9353,1677,Wallaby,M,,,18,18:27:28,18:28:09,0,0,0,0,0,0,0,0.166666667,0,0,0,1,0.833333333,0,0,0,0,0,0,0,>15m,1,0.166666667,,,,,,,,
Q3,QC11,Back,26/4/2024,Fox,,-0.3,0,0,0.9353,1678,Wallaby,L,,,18,18:27:28,18:28:09,0,0,0,0,0,0,0,0.166666667,0,0,0,1,0.833333333,0,0,0,0,0,0,0,>15m,1,0.166666667,,,,,,,,
Q3,QC11,Back,26/4/2024,Fox,,-0.3,0,0,0.9353,1679,Wallaby,L,,,30,18:22:33,18:24:21,0,0,0,0,0,0,0,0,0,0,0,1,0.3,0,0,0,0,0,0,0.7,>15m,1,0,,,,,,,,
Q3,QC11,Back,26/4/2024,Fox,,-0.3,0,0,0.9353,1680,Wallaby,M,,,36,18:24:12,18:28:09,0.055555556,0,0,0,0.055555556,0,0.027777778,0.111111111,1,0,0,0,0.805555556,0,0,0,0,0,0,0.055555556,<5m,0,0.138888889,,,,,,,,
Q3,QC11,Back,26/4/2024,Fox,,-0.3,0,0,0.9353,1681,Kangaroo,M,,,24,18:31:38,18:37:06,0,0,0,0,0,0,0,0.041666667,0,0,0,1,0.958333333,0,0,0,0,0,0,0,>15m,1,0.041666667,,,,,,,,
Q3,QC11,Back,26/4/2024,Fox,,-0.3,0,0,0.9353,1682,Wallaby,M,,,30,18:31:38,18:43:33,0,0,0,0,0,0,0.233333333,0.033333333,0.433333333,0.566666667,0,0,0.8,0,0,0,0,0,0,0.1,5-10m,0,0.266666667,,,,,,,,
Q3,QC11,Back,26/4/2024,Fox,,-0.3,0,0,0.9353,1683,Wallaby,M,,,6,18:43:05,18:43:33,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0,,,,,,,,
Q3,QC11,Back,26/4/2024,Fox,,-0.3,0,0,0.9353,1684,Wallaby,S,,,6,18:43:05,18:43:33,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q3,QC11,Back,26/4/2024,Fox,,-0.3,0,0,0.9353,1685,Wallaby,M,,,6,19:40:38,19:41:18,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5-10m,0,0,,,,,,,,
Q3,QC11,Back,26/4/2024,Fox,,-0.3,0,0,0.9353,1686,Wallaby,M,F,P,9,19:45:36,19:46:00,0,0.111111111,0,0.111111111,0,0,0,0.444444444,0,1,0,0,0.555555556,0,0,0,0.111111111,0,0,0,5-10m,0,0.444444444,,,,,,,,
Q3,QC11,Back,26/4/2024,Fox,,-0.3,0,0,0.9353,1687,Wallaby,M,,,3,20:06:39,20:06:41,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0,,,,,,,,
Q3,QC11,Back,26/4/2024,Fox,,-0.3,0,0,0.9353,1688,Wallaby,M,,,12,20:17:41,20:18:03,0.083333333,0.083333333,0,0.083333333,0.083333333,0,0,0.333333333,0,1,0,0,0.5,0,0,0.083333333,0,0,0,0,5-10m,0,0.333333333,,,,,,,,
Q3,QC11,Back,26/4/2024,Fox,,-0.3,0,0,0.9353,1689,Wallaby,M,,,21,20:17:41,20:27:23,0,0,0,0,0,0,0,0.047619048,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0.047619048,,,,,,,,
Q3,QC11,Back,26/4/2024,Fox,,-0.3,0,0,0.9353,1690,Wallaby,M,,,9,20:27:01,20:27:23,0.111111111,0.222222222,0,0.222222222,0.111111111,0,0,0.444444444,0.666666667,0.333333333,0,0,0,0,0,0,0.222222222,0,0,0.222222222,<5m,0,0.444444444,,,,,,,,
Q3,QC11,Back,26/4/2024,Fox,,-0.3,0,0,0.9353,1691,Wallaby,S,,,1,21:03:09,21:03:09,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q3,QC11,Back,26/4/2024,Fox,,-0.3,0,0,0.9353,1692,Wallaby,M,,,3,21:03:09,21:03:11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0,,,,,,,,
Q3,QC11,Back,26/4/2024,Fox,,-0.3,0,0,0.9353,1693,Wallaby,S,,,3,22:25:54,22:25:56,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q3,QC11,Back,26/4/2024,Fox,,-0.3,0,0,0.9353,1694,Wallaby,M,,,34,23:21:18,23:23:20,0.029411765,0,0,0,0.029411765,0,0.176470588,0.205882353,0.588235294,0.411764706,0,0,0.558823529,0,0,0,0,0,0,0.058823529,<5m,0,0.382352941,,,,,,,,
Q3,QC11,Back,26/4/2024,Fox,,-0.3,0,0,0.9353,1695,Wallaby,M,,,11,23:51:17,23:51:58,0.181818182,0.272727273,0,0.090909091,0.363636364,0,0.454545455,0.090909091,0.818181818,0.181818182,0,0,0,0,0,0,0.090909091,0,0,0,<5m,0,0.545454545,,,,,,,,
Q3,QC11,Back,27/4/2024,Fox,,-0.3,0,0,0.9353,1696,Possum,M,,,6,00:25:13,00:25:18,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1,,,,,,,,
Q3,QC11,Back,27/4/2024,Control,,3.6,0,0,0.8757,1697,Wallaby,M,,,24,19:20:39,19:35:47,0,0,0,0,0,0,0.041666667,0.166666667,0.916666667,0.083333333,0,0,0.75,0,0,0,0,0,0,0.125,<5m,0,0.208333333,,,,,,,,
Q3,QC11,Back,27/4/2024,Control,,3.6,0,0,0.8757,1698,Wallaby,M,M,,6,19:20:39,19:20:53,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0,,,,,,,,
Q3,QC11,Back,27/4/2024,Control,,3.6,0,0,0.8757,1699,Wallaby,M,,,6,19:20:39,19:20:53,0.166666667,0.333333333,0,0.5,0,0.166666667,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,>15m,1,0.166666667,,,,,,,,
Q3,QC11,Back,27/4/2024,Control,,3.6,0,0,0.8757,1700,Wallaby,M,,,24,19:20:39,19:35:47,0.041666667,0,0,0,0.041666667,0,0,0,0,0,0,1,0.833333333,0,0,0,0,0,0,0.125,>15m,1,0,,,,,,,,
Q3,QC11,Back,27/4/2024,Control,,3.6,0,0,0.8757,1701,Wallaby,M,,,24,19:20:39,19:35:47,0.125,0,0,0.125,0,0,0,0,0,0,0,1,0.875,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC11,Back,27/4/2024,Control,,3.6,0,0,0.8757,1702,Wallaby,M,,,15,19:28:20,19:35:47,0.066666667,0.066666667,0,0,0.133333333,0,0,0,0,1,0,0,0.866666667,0,0,0,0,0,0.066666667,0,5-10m,0,0,,,,,,,,
Q3,QC11,Back,27/4/2024,Control,,3.6,0,0,0.8757,1703,Wallaby,M,,,6,19:54:18,19:54:31,0,0,0,0,0,0,0.666666667,0,0.833333333,0.166666667,0,0,0.833333333,0,0,0,0,0,0,0,<5m,0,0.666666667,,,,,,,,
Q3,QC11,Back,27/4/2024,Control,,3.6,0,0,0.8757,1704,Wallaby,M,,,12,19:54:18,20:01:15,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5-10m,0,0,,,,,,,,
Q3,QC11,Back,27/4/2024,Control,,3.6,0,0,0.8757,1705,Wallaby,M,,,12,19:54:18,20:01:15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC11,Back,27/4/2024,Control,,3.6,0,0,0.8757,1706,Unknown,,,,3,20:01:13,20:01:15,0.666666667,0.333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC11,Back,27/4/2024,Control,,3.6,0,0,0.8757,1707,Wallaby,M,,,12,19:54:18,20:01:15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC11,Back,27/4/2024,Control,,3.6,0,0,0.8757,1708,Wallaby,M,F,P,54,20:40:18,20:51:39,0.055555556,0,0,0.055555556,0,0,0,0.074074074,1,0,0,0,0.925925926,0,0,0,0.055555556,0,0,0,<5m,0,0.074074074,,,,,,,,
Q3,QC11,Back,27/4/2024,Control,,3.6,0,0,0.8757,1709,Wallaby,M,,,9,20:31:06,20:34:10,0,0.666666667,0,0.666666667,0,0,0,0,1,0,0,0,0.333333333,0,0,0,0.666666667,0,0,0,<5m,0,0,,,,,,,,
Q3,QC11,Back,27/4/2024,Control,,3.6,0,0,0.8757,1710,Wallaby,M,,,9,20:31:06,20:34:10,0,0,0,0,0,0,0,0,0,1,0,0,0.666666667,0,0,0,0,0,0,0.333333333,5-10m,0,0,,,,,,,,
Q3,QC11,Back,27/4/2024,Control,,3.6,0,0,0.8757,1711,Wallaby,M,,,42,20:40:18,20:47:00,0,0.071428571,0,0.071428571,0,0,0,0,0,0,1,0,0.928571429,0,0,0,0,0,0.071428571,0,10-15m,1,0,,,,,,,,
Q3,QC11,Back,27/4/2024,Control,,3.6,0,0,0.8757,1712,Wallaby,M,,,30,20:42:15,20:49:54,0,0.033333333,0,0.033333333,0,0,0,0.033333333,0,1,0,0,0.966666667,0,0,0,0,0,0,0,5-10m,0,0.033333333,,,,,,,,
Q3,QC11,Back,27/4/2024,Control,,3.6,0,0,0.8757,1713,Wallaby,M,,,12,20:49:38,20:51:39,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0,,,,,,,,
Q3,QC11,Back,28/4/2024,Control,,3.6,0,0,0.8757,1714,Wallaby,S,,,2,03:53:31,03:53:32,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1,,,,,,,,
Q3,QC11,Back,28/4/2024,Control,,3.6,0,0,0.8757,1715,Wallaby,M,,,1,03:55:39,03:55:39,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q3,QC11,Back,28/4/2024,Fox,,3.5,7,0,0.7985,1716,Wallaby,M,,,3,18:30:43,18:30:45,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q3,QC11,Back,28/4/2024,Fox,,3.5,7,0,0.7985,1717,Wallaby,M,,,2,18:30:43,18:30:44,0,0,0,0,0,0,0,1,0,0.5,0.5,0,0,0,0,0,0,0,0,0,,,1,,,,,,,,
Q3,QC11,Back,28/4/2024,Fox,,3.5,7,0,0.7985,1718,Wallaby,L,,,66,18:30:43,18:47:39,0,0,0,0,0,0,0,0,0,0,0.136363636,0.863636364,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC11,Back,28/4/2024,Fox,,3.5,7,0,0.7985,1719,Wallaby,S,,,51,18:32:32,18:40:20,0,0,0,0,0,0.019607843,0,0,0.764705882,0.235294118,0,0,0.941176471,0,0,0,0,0,0,0.058823529,<5m,0,0.019607843,,,,,,,,
Q3,QC11,Back,28/4/2024,Fox,,3.5,7,0,0.7985,1720,Wallaby,M,,,42,18:32:32,18:36:48,0.023809524,0,0,0.023809524,0,0,0,0.166666667,0.928571429,0.071428571,0,0,0.80952381,0,0,0,0,0,0,0,<5m,0,0.166666667,,,,,,,,
Q3,QC11,Back,28/4/2024,Fox,,3.5,7,0,0.7985,1721,Wallaby,M,,,12,18:43:23,18:47:39,0,0,0,0,0,0,0.25,0,0.75,0.25,0,0,0.916666667,0,0,0,0,0,0,0,<5m,0,0.25,,,,,,,,
Q3,QC11,Back,28/4/2024,Fox,,3.5,7,0,0.7985,1722,Wallaby,M,,,12,18:43:23,18:47:39,0,0,0,0,0,0,0,0,0,0,0.75,0.25,1,0,0,0,0,0,0,0,10-15m,1,0,,,,,,,,
Q3,QC11,Back,28/4/2024,Fox,,3.5,7,0,0.7985,1723,Wallaby,M,,,9,18:43:23,18:47:11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0,,,,,,,,
Q3,QC11,Back,28/4/2024,Fox,,3.5,7,0,0.7985,1724,Wallaby,M,,,3,18:43:23,18:43:25,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0,,,,,,,,
Q3,QC11,Back,28/4/2024,Fox,,3.5,7,0,0.7985,1725,Wallaby,M,,,15,19:18:46,19:23:28,0.133333333,0,0,0.133333333,0,0,0,0,1,0,0,0,0.866666667,0,0,0,0.133333333,0,0,0,<5m,0,0,,,,,,,,
